<<<<<<< HEAD
review_id,order_id,product_id,review_date,rating,review_title
REV-0038014,209158,604,2014-09-09,3,Average product
REV-0038015,209161,605,2014-08-26,5,Very satisfied
REV-0038017,209164,1009,2014-08-22,4,Solid choice
REV-0038018,209167,1833,2014-09-09,2,Some issues
REV-0038019,209168,2275,2014-08-23,5,Excellent product!
REV-0038021,209176,1144,2014-08-27,2,Below expectations
REV-0038022,209179,792,2014-08-26,4,Solid choice
REV-0038023,209183,1182,2014-08-22,4,Solid choice
REV-0038024,209189,967,2014-08-18,5,Great quality
REV-0038025,209190,2045,2014-08-23,5,Very satisfied
REV-0038027,209205,906,2014-08-17,5,Very satisfied
REV-0038029,209234,1808,2014-09-13,1,Not as described
REV-0038030,209240,445,2014-08-25,3,"Decent, nothing special"
REV-0038031,209241,725,2014-08-11,4,Works well
REV-0038033,209250,2327,2014-08-31,4,Works well
REV-0038035,209255,733,2014-08-28,4,Works well
REV-0038037,209274,572,2014-08-15,5,Very satisfied
REV-0038038,209284,2275,2014-08-22,5,Great quality
REV-0038039,209291,684,2014-08-25,5,Very satisfied
REV-0038040,209292,2396,2014-08-19,4,Works well
REV-0038041,209296,792,2014-08-16,4,Happy with purchase
REV-0038042,209297,792,2014-08-21,3,Average product
REV-0038043,209299,1414,2014-08-21,4,Works well
REV-0038044,209302,1489,2014-08-17,5,Very satisfied
REV-0038045,209302,2045,2014-08-17,4,Good overall
REV-0038046,209315,2327,2014-08-27,3,Mixed feelings
REV-0038047,209316,1217,2014-08-20,5,Excellent product!
REV-0038048,209325,1095,2014-08-31,5,Great quality
REV-0038049,209332,2400,2014-08-24,5,Great quality
REV-0038050,209355,726,2014-08-31,5,Highly recommend
REV-0038051,209357,725,2014-08-21,5,Excellent product!
REV-0038052,209357,726,2014-08-22,5,Highly recommend
REV-0038053,209361,1217,2014-09-11,1,Not as described
REV-0038054,209365,791,2014-09-07,1,Poor quality
REV-0038055,209379,792,2014-08-18,5,Highly recommend
REV-0038056,209385,1114,2014-09-11,1,Not as described
REV-0038057,209395,716,2014-09-09,5,Great quality
REV-0038058,209404,967,2014-09-09,5,Excellent product!
REV-0038059,209405,475,2014-08-29,4,Happy with purchase
REV-0038060,209418,615,2014-09-05,5,Highly recommend
REV-0038064,209432,910,2014-08-30,2,Below expectations
REV-0038065,209441,967,2014-09-01,5,Very satisfied
REV-0038066,209447,565,2014-08-18,4,Solid choice
REV-0038067,209451,760,2014-09-12,4,Happy with purchase
REV-0038069,209460,604,2014-08-21,5,Great quality
REV-0038071,209471,641,2014-09-10,4,Works well
REV-0038073,209475,2045,2014-08-29,5,Very satisfied
REV-0038074,209477,725,2014-09-07,5,Great quality
REV-0038075,209485,657,2014-08-14,3,"Decent, nothing special"
REV-0038076,209495,2205,2014-08-21,5,Great quality
REV-0038078,209521,1964,2014-09-01,4,Good overall
REV-0038084,209551,2213,2014-09-04,3,Mixed feelings
REV-0038085,209565,396,2014-08-24,2,Some issues
REV-0038086,209569,826,2014-08-16,5,Highly recommend
REV-0038087,209604,826,2014-08-30,5,Great quality
REV-0038088,209605,967,2014-09-05,3,Average product
REV-0038089,209606,791,2014-08-19,3,Average product
REV-0038091,209610,1005,2014-09-07,3,"Decent, nothing special"
REV-0038092,209612,641,2014-08-17,5,Very satisfied
REV-0038093,209619,1861,2014-08-28,4,Solid choice
REV-0038095,209631,684,2014-09-08,5,Great quality
REV-0038096,209643,792,2014-08-30,4,Good overall
REV-0038097,209651,572,2014-08-30,1,Would not recommend
REV-0038098,209654,1807,2014-08-27,1,Would not recommend
REV-0038100,209660,641,2014-08-22,5,Great quality
REV-0038101,209663,2184,2014-09-02,4,Solid choice
REV-0038102,209672,635,2014-09-13,5,Great quality
REV-0038103,209677,1182,2014-09-10,3,Average product
REV-0038104,209678,1965,2014-09-15,3,Mixed feelings
REV-0038105,209679,572,2014-08-22,4,Good overall
REV-0038106,209680,1165,2014-08-23,4,Happy with purchase
REV-0038107,209681,499,2014-08-18,3,"Decent, nothing special"
REV-0038108,209684,907,2014-09-11,3,"Decent, nothing special"
REV-0038109,209695,2092,2014-09-17,5,Highly recommend
REV-0038110,209696,782,2014-09-14,3,Average product
REV-0038111,209698,410,2014-09-11,4,Good overall
REV-0038112,209715,572,2014-08-31,5,Very satisfied
REV-0038113,209722,1819,2014-08-30,5,Highly recommend
REV-0038114,209726,2396,2014-09-05,3,"Decent, nothing special"
REV-0038116,209733,2396,2014-08-19,5,Very satisfied
REV-0038118,209755,791,2014-09-07,5,Great quality
REV-0038119,209767,432,2014-09-04,5,Highly recommend
REV-0038120,209770,2126,2014-08-22,5,Great quality
REV-0038122,209776,2400,2014-09-10,4,Works well
REV-0038123,209782,1000,2014-08-29,3,Average product
REV-0038124,209783,432,2014-08-30,4,Works well
REV-0038125,209789,572,2014-09-17,5,Great quality
REV-0038126,209792,2284,2014-08-27,4,Good overall
REV-0038128,209813,977,2014-09-03,5,Very satisfied
REV-0038129,209823,2388,2014-08-25,3,Mixed feelings
REV-0038130,209831,1086,2014-09-11,5,Very satisfied
REV-0038131,209833,760,2014-08-25,2,Some issues
REV-0038132,209842,689,2014-08-29,3,"Decent, nothing special"
REV-0038133,209845,761,2014-08-25,5,Very satisfied
REV-0038134,209848,989,2014-08-28,3,Average product
REV-0038135,209854,1975,2014-09-06,3,Mixed feelings
REV-0038136,209861,1062,2014-08-28,5,Excellent product!
REV-0038137,209864,2234,2014-09-09,4,Works well
REV-0038138,209871,971,2014-08-21,4,Works well
REV-0038140,209883,779,2014-09-10,5,Very satisfied
REV-0038142,209910,2184,2014-09-17,2,Would not reorder
REV-0038143,209934,1097,2014-08-31,4,Solid choice
REV-0038145,209957,572,2014-08-25,4,Happy with purchase
REV-0038148,209970,793,2014-08-28,4,Works well
REV-0038149,209978,2045,2014-09-13,2,Some issues
REV-0038150,209993,993,2014-09-13,4,Works well
REV-0038151,209996,981,2014-09-05,5,Great quality
REV-0038152,210002,2012,2014-09-07,3,"Decent, nothing special"
REV-0038153,210004,2218,2014-09-04,4,Works well
REV-0038154,210011,92,2014-09-14,5,Very satisfied
REV-0038156,210024,762,2014-09-20,4,Happy with purchase
REV-0038157,210027,1017,2014-09-20,4,Works well
REV-0038158,210028,2332,2014-09-01,5,Highly recommend
REV-0038159,210035,927,2014-09-13,3,Mixed feelings
REV-0038160,210039,1045,2014-09-02,5,Excellent product!
REV-0038161,210041,2047,2014-09-10,5,Very satisfied
REV-0038164,210053,1781,2014-09-11,3,Average product
REV-0038165,210063,760,2014-08-18,5,Great quality
REV-0038166,210069,993,2014-09-04,3,Average product
REV-0038167,210081,1517,2014-09-09,5,Great quality
REV-0038169,210097,768,2014-08-26,2,Below expectations
REV-0038170,210098,967,2014-08-31,5,Great quality
REV-0038172,210107,475,2014-08-30,3,Average product
REV-0038173,210111,647,2014-09-05,5,Excellent product!
REV-0038174,210122,681,2014-08-22,3,"Decent, nothing special"
REV-0038178,210133,966,2014-08-21,4,Works well
REV-0038179,210141,2238,2014-08-23,1,Very disappointed
REV-0038181,210150,635,2014-09-09,4,Good overall
REV-0038182,210153,657,2014-08-28,4,Good overall
REV-0038183,210162,826,2014-09-02,3,Mixed feelings
REV-0038184,210166,2376,2014-08-31,5,Excellent product!
REV-0038185,210171,1061,2014-09-14,3,"Decent, nothing special"
REV-0038186,210176,726,2014-09-06,3,Mixed feelings
REV-0038187,210181,2280,2014-09-07,5,Excellent product!
REV-0038188,210183,781,2014-08-31,2,Below expectations
REV-0038189,210193,1540,2014-09-04,3,Mixed feelings
REV-0038190,210196,1936,2014-09-04,4,Happy with purchase
REV-0038191,210199,777,2014-08-18,1,Not as described
REV-0038192,210201,966,2014-08-28,4,Happy with purchase
REV-0038193,210202,927,2014-09-02,4,Works well
REV-0038195,210205,636,2014-09-02,4,Good overall
REV-0038196,210213,499,2014-09-02,3,Average product
REV-0038197,210219,2219,2014-09-14,3,"Decent, nothing special"
REV-0038198,210232,778,2014-09-12,5,Highly recommend
REV-0038199,210241,2205,2014-09-15,5,Great quality
REV-0038200,210253,2343,2014-09-04,5,Highly recommend
REV-0038202,210278,604,2014-09-17,4,Solid choice
REV-0038203,210289,981,2014-09-14,5,Great quality
REV-0038204,210290,792,2014-09-03,3,Mixed feelings
REV-0038205,210292,622,2014-09-12,5,Excellent product!
REV-0038206,210293,2120,2014-08-23,5,Great quality
REV-0038207,210298,993,2014-09-08,1,Poor quality
REV-0038208,210299,2164,2014-09-19,5,Great quality
REV-0038210,210311,1457,2014-08-20,4,Happy with purchase
REV-0038211,210311,1458,2014-08-24,4,Works well
REV-0038212,210313,2055,2014-09-09,4,Happy with purchase
REV-0038213,210332,2056,2014-08-30,2,Some issues
REV-0038214,210343,966,2014-08-27,5,Great quality
REV-0038215,210346,510,2014-08-23,5,Great quality
REV-0038216,210354,967,2014-08-24,4,Works well
REV-0038217,210358,475,2014-08-27,1,Poor quality
REV-0038218,210366,2094,2014-09-15,3,Mixed feelings
REV-0038219,210367,989,2014-08-28,2,Some issues
REV-0038220,210374,794,2014-09-06,4,Works well
REV-0038222,210385,2255,2014-08-29,4,Works well
REV-0038224,210425,993,2014-08-18,4,Good overall
REV-0038225,210429,2235,2014-08-29,4,Good overall
REV-0038227,210434,475,2014-09-05,4,Solid choice
REV-0038228,210443,623,2014-08-30,5,Excellent product!
REV-0038231,210461,2094,2014-08-19,5,Excellent product!
REV-0038232,210465,954,2014-09-09,4,Happy with purchase
REV-0038233,210466,826,2014-09-08,5,Highly recommend
REV-0038234,210469,796,2014-09-09,5,Highly recommend
REV-0038235,210473,2045,2014-08-31,5,Great quality
REV-0038237,210484,967,2014-09-15,5,Great quality
REV-0038239,210497,2336,2014-09-09,4,Good overall
REV-0038240,210508,2277,2014-09-10,5,Excellent product!
REV-0038241,210517,1818,2014-08-28,4,Solid choice
REV-0038243,210536,467,2014-08-19,2,Would not reorder
REV-0038244,210540,604,2014-09-01,4,Happy with purchase
REV-0038246,210555,762,2014-08-31,4,Good overall
REV-0038247,210557,2239,2014-08-19,4,Good overall
REV-0038248,210564,992,2014-08-20,5,Excellent product!
REV-0038249,210570,460,2014-09-03,5,Very satisfied
REV-0038250,210590,499,2014-09-13,5,Excellent product!
REV-0038253,210593,726,2014-08-21,5,Very satisfied
REV-0038254,210594,725,2014-08-29,2,Below expectations
REV-0038255,210604,1964,2014-08-28,3,Average product
REV-0038256,210608,2204,2014-09-17,3,Average product
REV-0038257,210610,2239,2014-08-28,5,Highly recommend
REV-0038258,210616,410,2014-09-03,2,Below expectations
REV-0038259,210619,778,2014-09-15,5,Highly recommend
REV-0038260,210627,647,2014-09-01,4,Solid choice
REV-0038261,210640,781,2014-08-24,5,Great quality
REV-0038262,210645,782,2014-08-20,5,Very satisfied
REV-0038263,210657,992,2014-08-25,4,Good overall
REV-0038264,210660,759,2014-09-02,5,Excellent product!
REV-0038265,210672,954,2014-08-30,5,Very satisfied
REV-0038266,210676,1215,2014-08-20,3,Average product
REV-0038267,210679,915,2014-08-20,2,Below expectations
REV-0038268,210683,2359,2014-09-14,5,Very satisfied
REV-0038269,210690,1005,2014-08-25,1,Would not recommend
REV-0038270,210696,1001,2014-09-07,5,Very satisfied
REV-0038271,210714,1086,2014-09-02,4,Works well
REV-0038272,210718,2254,2014-08-24,5,Great quality
REV-0038273,210721,769,2014-09-19,5,Excellent product!
REV-0038275,210727,609,2014-08-27,3,Mixed feelings
REV-0038276,210740,954,2014-09-01,5,Excellent product!
REV-0038277,210741,990,2014-08-27,4,Good overall
REV-0038278,210747,1116,2014-09-06,4,Works well
REV-0038280,210758,2045,2014-09-15,5,Highly recommend
REV-0038282,210779,2332,2014-09-02,5,Very satisfied
REV-0038283,210797,791,2014-09-15,3,Mixed feelings
REV-0038284,210797,2355,2014-09-04,2,Some issues
REV-0038285,210800,1518,2014-09-04,3,Average product
REV-0038286,210806,2064,2014-09-16,5,Very satisfied
REV-0038287,210810,2204,2014-09-11,4,Works well
REV-0038288,210834,2215,2014-09-05,5,Great quality
REV-0038289,210836,396,2014-09-17,2,Would not reorder
REV-0038290,210840,1197,2014-08-26,4,Solid choice
REV-0038291,210847,635,2014-09-04,4,Good overall
REV-0038292,210848,791,2014-09-03,4,Good overall
REV-0038293,210851,759,2014-09-02,3,Average product
REV-0038294,210853,779,2014-09-20,1,Poor quality
REV-0038295,210856,791,2014-09-03,5,Highly recommend
REV-0038296,210862,715,2014-08-28,3,"Decent, nothing special"
REV-0038297,210866,641,2014-09-21,5,Highly recommend
REV-0038300,210871,657,2014-09-13,5,Excellent product!
REV-0038301,210887,793,2014-09-03,3,"Decent, nothing special"
REV-0038302,210895,1131,2014-09-13,4,Good overall
REV-0038303,210896,657,2014-08-25,5,Great quality
REV-0038304,210904,133,2014-09-12,5,Excellent product!
REV-0038306,210910,1081,2014-08-30,5,Excellent product!
REV-0038307,210911,1000,2014-09-06,2,Some issues
REV-0038308,210914,2090,2014-08-31,2,Would not reorder
REV-0038311,210934,1182,2014-09-06,5,Excellent product!
REV-0038312,210945,1191,2014-09-15,5,Highly recommend
REV-0038313,210950,1965,2014-09-17,4,Solid choice
REV-0038314,210955,725,2014-09-01,1,Would not recommend
REV-0038315,210959,2334,2014-09-12,1,Poor quality
REV-0038316,210963,644,2014-09-07,5,Highly recommend
REV-0038317,210964,2400,2014-08-26,4,Good overall
REV-0038318,210969,657,2014-09-14,4,Happy with purchase
REV-0038319,210971,927,2014-08-27,5,Very satisfied
REV-0038320,210973,467,2014-08-26,5,Very satisfied
REV-0038321,210975,977,2014-09-14,4,Works well
REV-0038322,210983,826,2014-08-30,2,Would not reorder
REV-0038324,211003,826,2014-09-21,1,Very disappointed
REV-0038325,211006,915,2014-09-01,4,Happy with purchase
REV-0038326,211014,2269,2014-09-16,5,Very satisfied
REV-0038327,211017,1974,2014-09-01,4,Good overall
REV-0038328,211030,2212,2014-09-09,1,Not as described
REV-0038331,211055,2092,2014-08-24,3,Mixed feelings
REV-0038332,211058,447,2014-09-22,5,Highly recommend
REV-0038333,211081,819,2014-09-02,3,Average product
REV-0038335,211094,2218,2014-09-04,5,Highly recommend
REV-0038336,211095,675,2014-09-13,3,"Decent, nothing special"
REV-0038337,211097,2204,2014-08-21,3,Mixed feelings
REV-0038338,211103,993,2014-08-28,4,Works well
REV-0038339,211105,2092,2014-08-29,3,Mixed feelings
REV-0038340,211106,2277,2014-08-25,5,Great quality
REV-0038341,211107,2086,2014-08-29,3,Average product
REV-0038342,211111,2090,2014-09-07,4,Happy with purchase
REV-0038344,211116,793,2014-08-22,5,Very satisfied
REV-0038345,211118,778,2014-09-03,1,Would not recommend
REV-0038346,211121,762,2014-09-05,4,Good overall
REV-0038348,211129,761,2014-08-25,5,Great quality
REV-0038349,211146,647,2014-08-31,4,Solid choice
REV-0038350,211148,2056,2014-09-15,5,Great quality
REV-0038352,211173,512,2014-09-20,4,Solid choice
REV-0038353,211178,2071,2014-09-14,4,Solid choice
REV-0038355,211188,792,2014-09-10,1,Would not recommend
REV-0038356,211189,792,2014-09-24,5,Great quality
REV-0038357,211196,733,2014-09-04,5,Highly recommend
REV-0038358,211200,793,2014-08-25,3,Average product
REV-0038359,211211,733,2014-09-04,4,Works well
REV-0038360,211213,488,2014-09-18,4,Happy with purchase
REV-0038362,211217,2218,2014-09-14,4,Works well
REV-0038364,211227,1964,2014-09-02,2,Some issues
REV-0038365,211227,1965,2014-08-31,5,Excellent product!
REV-0038366,211229,762,2014-09-15,5,Great quality
REV-0038367,211234,2400,2014-09-11,2,Below expectations
REV-0038368,211241,2071,2014-09-14,5,Excellent product!
REV-0038369,211249,791,2014-08-31,5,Highly recommend
REV-0038370,211250,574,2014-09-03,1,Very disappointed
REV-0038371,211258,761,2014-09-03,5,Highly recommend
REV-0038372,211261,657,2014-09-11,3,"Decent, nothing special"
REV-0038373,211267,641,2014-09-14,4,Happy with purchase
REV-0038374,211271,1005,2014-08-28,4,Good overall
REV-0038375,211281,443,2014-09-14,2,Would not reorder
REV-0038376,211307,467,2014-08-26,2,Would not reorder
REV-0038377,211313,726,2014-09-05,3,"Decent, nothing special"
REV-0038379,211321,445,2014-09-17,4,Solid choice
REV-0038380,211325,1017,2014-09-14,5,Great quality
REV-0038381,211331,76,2014-09-19,5,Excellent product!
REV-0038382,211336,418,2014-08-24,3,Average product
REV-0038383,211344,644,2014-09-01,4,Works well
REV-0038384,211351,604,2014-08-30,4,Good overall
REV-0038387,211362,976,2014-09-23,4,Good overall
REV-0038389,211381,791,2014-09-14,4,Happy with purchase
REV-0038391,211388,2269,2014-09-04,4,Solid choice
REV-0038392,211389,2379,2014-09-12,4,Works well
REV-0038393,211403,2353,2014-09-01,5,Excellent product!
REV-0038394,211408,2332,2014-09-02,4,Solid choice
REV-0038395,211420,2218,2014-09-21,4,Happy with purchase
REV-0038396,211435,791,2014-09-06,5,Great quality
REV-0038401,211450,683,2014-09-20,5,Excellent product!
REV-0038403,211456,432,2014-09-11,4,Good overall
REV-0038404,211458,753,2014-09-21,4,Happy with purchase
REV-0038405,211461,779,2014-08-26,5,Great quality
REV-0038406,211462,780,2014-09-12,3,Mixed feelings
REV-0038407,211463,702,2014-09-05,4,Solid choice
REV-0038408,211480,1197,2014-09-02,3,Mixed feelings
REV-0038409,211481,791,2014-09-05,5,Excellent product!
REV-0038410,211482,792,2014-09-11,3,Mixed feelings
REV-0038411,211485,762,2014-08-30,4,Happy with purchase
REV-0038412,211489,778,2014-08-29,5,Very satisfied
REV-0038413,211494,644,2014-08-31,5,Highly recommend
REV-0038416,211507,1009,2014-09-04,4,Good overall
REV-0038417,211511,760,2014-08-30,4,Happy with purchase
REV-0038419,211525,565,2014-08-28,4,Solid choice
REV-0038421,211535,981,2014-09-26,4,Solid choice
REV-0038422,211538,1916,2014-09-06,5,Highly recommend
REV-0038423,211545,954,2014-09-26,4,Works well
REV-0038424,211547,1548,2014-08-26,5,Very satisfied
REV-0038426,211559,604,2014-09-20,4,Solid choice
REV-0038427,211568,1443,2014-08-22,5,Highly recommend
REV-0038428,211573,2081,2014-09-22,4,Solid choice
REV-0038429,211577,967,2014-09-11,5,Highly recommend
REV-0038430,211579,759,2014-09-05,3,Mixed feelings
REV-0038431,211582,793,2014-09-13,3,Average product
REV-0038432,211584,2396,2014-09-17,5,Great quality
REV-0038434,211597,2054,2014-08-31,5,Very satisfied
REV-0038436,211603,2327,2014-08-29,1,Poor quality
REV-0038437,211607,1964,2014-09-04,2,Would not reorder
REV-0038438,211630,475,2014-09-05,2,Would not reorder
REV-0038439,211640,791,2014-09-18,4,Happy with purchase
REV-0038440,211642,1053,2014-08-25,3,"Decent, nothing special"
REV-0038442,211651,729,2014-09-20,3,Mixed feelings
REV-0038443,211658,1990,2014-09-21,4,Good overall
REV-0038444,211660,796,2014-09-08,5,Very satisfied
REV-0038446,211669,103,2014-08-27,5,Excellent product!
REV-0038447,211682,1181,2014-09-05,5,Highly recommend
REV-0038448,211688,977,2014-09-17,5,Great quality
REV-0038449,211702,791,2014-09-01,5,Excellent product!
REV-0038450,211713,1191,2014-09-19,3,Mixed feelings
REV-0038452,211722,681,2014-09-05,5,Great quality
REV-0038453,211723,2376,2014-09-24,4,Happy with purchase
REV-0038454,211724,760,2014-09-09,4,Works well
REV-0038455,211726,641,2014-09-06,4,Happy with purchase
REV-0038456,211728,422,2014-09-04,5,Highly recommend
REV-0038457,211742,2255,2014-08-29,5,Great quality
REV-0038459,211749,725,2014-09-21,2,Below expectations
REV-0038460,211749,726,2014-09-04,4,Works well
REV-0038461,211751,1964,2014-09-13,4,Happy with purchase
REV-0038463,211765,795,2014-09-15,2,Below expectations
REV-0038464,211770,907,2014-09-03,5,Great quality
REV-0038465,211773,2091,2014-09-14,2,Below expectations
